user_id_numfix,user_id,screen_name,bio,withheld_category,withheld_in_countries,withheld_ever,followers_count,following_count,signup_date,first_observed
'4274607197,4274607197,XeyalHayal,hesapbimi yine kapatilar yine actim destek #HDP liler takiplesiyor,withheld,TR,TR,366,355,2015-11-25,2017-10-03
'4276933889,4276933889,volker_zpf,,withheld,DE,DE,0,0,2015-11-25,2017-10-16
'4279296869,4279296869,RudolphFresh,†,withheld,DE,DE,560,74,2015-11-25,2017-10-04
'4284243676,4284243676,SatYug88,,withheld,FR,FR,128,66,2015-11-26,2017-10-02
'4286051926,4286051926,DewrimV,,withheld,TR,TR,9,67,2015-11-26,2017-10-04
'4294008017,4294008017,ArzebaRoj,,withheld,TR,TR,100,70,2015-11-27,2017-10-03
'4303231153,4303231153,LaserAmed,"Yureği ve beyni bizimle olmayanın, pratiğide bizimle değildir.. (Parti Önderlği)",withheld,TR,TR,2041,1508,2015-11-20,2017-10-03
'4304332235,4304332235,azov_kherson,,withheld,RU,RU,68,26,2015-11-28,2017-10-03
'4329633554,4329633554,theAmericanNazi,I am a defender/supporter of whites rights. National socialism is KEY! say no to white Genocide. holocaust never happened. American Nazi Party. 14/88,inactive,DE,DE,98,44,2015-11-23,2017-10-02
'4341845536,4341845536,sosyalmedya661,Şerefli işler hep zordur.,withheld,TR,TR,4572,1150,2015-12-01,2017-10-02
'4346145681,4346145681,DefenceUnits,All the Kurds of the world must unite. We have nothing to lose. But we have a free Kurdistan to win.,withheld,TR,TR,7570,91,2015-12-02,2017-10-03
'4346228961,4346228961,New_Fuhrer2033,,inactive,DE,DE,2115,3116,2015-12-02,2017-10-02
'4354762337,4354762337,HailEuropa,Alt Right|Christian|White Nationalist|American|🇺🇸🇧🇪🇨🇦🇨🇴🇪🇪🇨🇿🇫🇷🇫🇮🇩🇪🇬🇷🇬🇳🇮🇹🇬🇧🇨🇭🇪🇸🇷🇺🇳🇴🇲🇨🇮🇸🇸🇪🇮🇪👌🏻👊🏻,withheld,DE,DE,15,13,2015-12-02,2017-10-10
'4356465075,4356465075,Nsdap_nazi,#Nationalism Heil Hitler!,withheld,DE,DE,0,2,2015-12-03,2017-10-16
'4373238021,4373238021,CYBERN4ZI,Do you like Fashwave?,withheld,DE,DE,4151,924,2015-12-04,2017-10-02
'4386822081,4386822081,LvivAzov,,withheld,RU,RU,90,19,2015-12-05,2017-10-03
'4387468755,4387468755,Bazidli_44,"İnsan kalmanın tek yolu, insanlık dışı bu sisteme karşı savaşmaktır. / Karl Marx /",withheld,TR,TR,1195,203,2015-12-05,2017-10-04
'4393831240,4393831240,kaozveidt,Fascist. Ethnonationalist. #DogRight,withheld,DE,DE,588,790,2015-12-06,2017-10-02
'4425662357,4425662357,HACIKML,"Bir insan kemâl sahibi değilse, Karun’un hazineleri ölçüsünde altını ve gümüşü olsa ne ifade eder ki!",withheld,TR,TR,7866,0,2015-12-09,2017-10-02
'4439991262,4439991262,AdolfHitler_3,Leader of the Third Reich. Member of the Nazi Party. Author of Mein Kampf. Seig heil!,withheld,DE,DE,43,10,2015-12-10,2017-10-16
'4440621335,4440621335,arinrohat,ağa manga bizde moda,withheld,TR,TR,415,673,2015-12-10,2017-10-03
'4442448087,4442448087,MileticDavor,,withheld,DE,DE,73,83,2015-12-10,2017-10-02
'4460767336,4460767336,volvo_t5r,,withheld,DE,DE,803,731,2015-12-12,2017-10-03
'4471763674,4471763674,whitenation732,"Européen autochtone, Français de souche, Blanc & fier de l’être, patriote & résistant combattant la colonisation & l'islamisation de l'Europe.",withheld,FR,FR,775,1178,2015-12-13,2017-10-02
'4492053633,4492053633,iisderpfuck,Eats food / offensive / Was a mistake,withheld,DE,DE,62,47,2015-12-15,2017-12-08
'4501562909,4501562909,azadi56j,"Dost ve düşman herkes bilsin ki, Kazanacağız… Mutlaka kazanacağız… Bir köle olarak yaşamaktansa bir özgürlük savaşçısı olarak ölmek da daha iyidir...",withheld,TR,TR,391,427,2015-12-16,2017-10-04
'4504169835,4504169835,Miss_Hitler_,Meine ehre heißt treue 卐 | Hitler Aka Unser Führer #DeutschlandSiegHeil #AryanPower #Schutzstaffel #HitlerJugend,withheld,FR,FR,62,7,2015-12-16,2017-10-02
'4526348361,4526348361,JerryCarpente18,Congratulations you'v just met the YPJ,withheld,TR,TR,826,375,2015-12-18,2017-10-03
'4526521475,4526521475,KSPDCS00,Kurdistan Stalinist Partisi - Devrimci Çizgi Savaşçıları,withheld,TR,TR,1721,159,2015-12-18,2017-10-03
'4535928455,4535928455,amed_hi,RESMİ HESAP----------- @halk_inisiyatif,withheld,TR,TR,1822,1,2015-12-19,2017-10-04
'4546289063,4546289063,HaberleriRojava,This account has been withheld in: Turkey.,withheld,TR,TR,1213,24,2015-12-20,2017-10-03
'4573876514,4573876514,offensive_image,Humor so dark it should be shot,inactive,DE + FR,DE + FR,27732,1461,2015-12-16,2017-10-03
'4601249956,4601249956,Gulen_quotes,,withheld,TR,TR,2113,0,2015-12-25,2017-10-02
'4613271885,4613271885,RebicRebic123,,withheld,DE,DE,107,129,2015-12-26,2017-10-02
'4628092699,4628092699,SupremeEuropa,This account is being deleted in 5 days. Follow my new one at @KrasnajaRossija.,inactive,DE,DE,321,152,2015-12-22,2017-10-02
'4631602054,4631602054,tevhiddini1,Şirkten ve küfürden FİRAR et Nerde bir sapık bidat varsa orayı TERK et Kafiefleri VELİ ve DOST edinme sen ancak MÜSLÜMAN olarak öl,withheld,TR,TR,179,0,2015-12-28,2017-10-04
'4643763201,4643763201,WaffelPlayzZALT,This account has been withheld in: Germany.,withheld,DE,DE,159,361,2015-12-29,2017-12-08
'4655659577,4655659577,BedirxanGazart,"sömürgeysen eğer, sana ait her şey zorla çalınmıştır demektir",withheld,TR,TR,4137,2420,2015-12-30,2017-10-02
'4679018610,4679018610,SensouNoInu,I don't respect the pronouns of mentally ill males LARPing as women. ¡Ignora las órdenes de sodomita! ユダヤ人は武士を恐れています。,withheld,DE,DE,390,722,2015-12-30,2017-10-02
'4698360012,4698360012,Ragnorik420,"History Buff. Pulaski Boys and Girls Clubs. O.R.I.O.N. National Socialism. Old enough to have opposed Vietnam war,",inactive,DE,DE,1764,175,2016-01-02,2017-10-02
'4698621932,4698621932,ebu_nusra65,,withheld,TR,TR,88,84,2016-01-02,2017-10-04
'4704774560,4704774560,88DefendEurope,Defend Europe !,withheld,DE,DE,539,310,2016-01-03,2017-10-02
'4709334801,4709334801,HR_Mentex,"""Quoi qu’il arrive, ne perdez jamais espoir face aux adversités du monde qui vous entoure, soyez assez forts pour pouvoir rire de tout"" Alyah",withheld,FR,FR,92,171,2016-01-04,2017-10-16
'4714865775,4714865775,ulli_criss1,🇩🇪,inactive,DE,DE,47,29,2016-01-05,2017-12-08
'4714991253,4714991253,MallekMichael,loyalität,withheld,DE,DE,81,246,2016-01-05,2017-10-02
'4718953545,4718953545,BigBillyWelch,"I block Islamist appeasers, communists, lefties & any other twats. I only tolerate straight people",withheld,DE,DE,28,30,2016-01-05,2017-12-08
'4725307901,4725307901,JundwkunzKunz,,inactive,DE,DE,21,19,2016-01-06,2017-10-10
'4733231055,4733231055,HeilHitler_88,"Un compte français, exprimez vous. Transmettez ces phrases, qui vous on fait devenir ce que vous êtes.",media_violation,everywhere,DE + FR,24,3,2016-01-07,2017-10-02
'4734875729,4734875729,SkubiDu18,,withheld,DE,DE,302,1165,2016-01-07,2017-10-02
'4737300153,4737300153,RapeFugees,Chronicling Merkel's Youth. #RapeFugees #RefugeesWelcome,media_violation,everywhere,DE,375,10,2016-01-07,2017-10-02
'4743939435,4743939435,AmedNenyas,YPG dimeşe erd û ezman diheje... Bijî Kurdîstan Bimrê koledar.. Federe map: https://t.co/AimGvYATQ7 Civil War map: https://t.co/Up3KeMRgWa,withheld,TR,TR,1336,68,2016-01-08,2017-10-03
'4751576283,4751576283,BenMostaro5000,This account has been withheld in: Turkey.,withheld,TR,TR,268,285,2016-01-09,2017-10-02
'4768500208,4768500208,Neuhier76,Für Remigration und Abschiebung! Für Grenzkontrollen u Asylanträge aus Ausland! Wir brauchen keine Mörder Vergewaltiger u Sadisten! 2017 muss die Wende kommen!,withheld,DE,DE,317,212,2016-01-10,2017-10-02
'4773111514,4773111514,Barvariano,Das freundliche Gesicht zu Merkels muslimischer Invasionspolitik # German Barbarian by Nature,withheld,DE,DE,1093,644,2016-01-11,2017-10-02
'4783697260,4783697260,CABocholt,Als kurdische Jugendbewegung Bocholt vertreten wir die Interessen der Jugend.,withheld,TR,TR,348,208,2016-01-12,2017-10-03
'4784120391,4784120391,alicezendura,Demokratik Modernite ANF Lekolin,withheld,TR,TR,5352,727,2016-01-12,2017-10-03
'4792028820,4792028820,nazi_coventry,"ready to take back what's rightfully ours,England has become weak with the influx of immigrants,exploiting our benefit system ! sieg heil !!! 14 words , 14/88",media_violation,everywhere,DE,1636,2056,2016-01-21,2017-10-02
'4798325296,4798325296,Akkusativ_max,This account has been withheld in: Germany.,withheld,DE,DE,137,294,2016-01-13,2017-10-16
'4804648622,4804648622,lSHMAEL420,naughty goy,withheld,DE,DE,215,75,2016-01-23,2017-10-10
'4807693426,4807693426,ck_azov_cherk,Телефон штабу - (063) 860 85 93; Адреса штабу - вул. Рози Люксембург 30; Електронна пошта: azov.cherkasy@gmail.com,withheld,RU,RU,62,26,2016-01-14,2017-10-03
'4818162017,4818162017,NurKarata10,Milyonların Lideri ABDULLAH ÖCALAN'A ÖZGÜRLÜK !!,withheld,TR,TR,704,1556,2016-01-16,2017-10-03
'4819330401,4819330401,catofhitler,У Крыма не может быть никакой другой родины кроме самого Крыма. Только он сам может быть Родиной.,withheld,DE,DE,205,548,2016-01-16,2017-12-08
'4821480370,4821480370,Oberfuehrerin,Kronprinzessin von Neuschwabenland,withheld,DE,DE,38,68,2016-01-17,2017-10-02
'4821850348,4821850348,aldorf_hitler,,withheld,DE,DE,5,10,2016-01-17,2017-10-10
'4825750705,4825750705,adolfhitler5226,"Those who want to live, let them fight, and those who do not want to fight in this world of eternal struggle do not deserve to live- me",inactive,DE,DE,90,1,2016-01-28,2017-10-10
'4828047689,4828047689,Vergessen88,Got Mit Uns 14/88 Rechtsrock ϟϟ FSN,withheld,DE,DE,156,222,2016-01-20,2017-10-02
'4833097427,4833097427,Rennnass,,withheld,TR,TR,628,610,2016-01-21,2017-10-03
'4834525629,4834525629,nazionalistiii,D'italia siam la storia col tricolre in alto per noi ce' sol vittoria !,withheld,DE,DE,692,811,2016-01-22,2017-10-03
'4836218146,4836218146,jarzieca,Finnish white man.,withheld,DE,DE,121,18,2016-01-22,2017-10-02
'4846701639,4846701639,alerta_arg,"Nacional Socialistas Argentinos: abrirle los ojos a la gente es nuestro deber, por una argentina mas grande y unida. EL PUEBLO UNIDO JAMAS SERA VENCIDO!!",withheld,DE,DE,136,89,2016-01-25,2017-10-02
'4850695835,4850695835,JilemoSevgi,,inactive,TR,TR,2128,0,2016-01-26,2017-10-03
'4853299955,4853299955,schmidt26169,,withheld,DE,DE,542,789,2016-01-27,2017-10-02
'4858580423,4858580423,Freedom4Kurds_,Nobody has ever broken the Resistance Spirit of the Kurdish People. Bijî Kurdistan'a Serbixwe û azad...,withheld,TR,TR,4372,333,2016-01-28,2017-10-03
'4864570096,4864570096,Hevalesiyasi,...,withheld,TR,TR,4257,1025,2016-01-30,2017-10-03
'4867243030,4867243030,conselhopaiudo,"Pai Udo é experiente e vai dar conselhos para os revoltados do twitter. Fio, não é assim. Vai por mim.",withheld,BR,BR,147,326,2016-01-31,2017-10-16
'4871695192,4871695192,Europa4ever,"Europa 4ever. Defend Europa. Volk + Heimat. Europe forever. Deus Vult. Poor Knights of Christ. White Pride. Defend Europe. God, Folk + Homeland",withheld,DE,DE,222,209,2016-02-02,2017-10-03
'4878771694,4878771694,Kolja_Bonke,"Nun wird von denen, die @KoljaBonke-Löschung erzwangen, auch noch übelst nachgetreten. Verleumdungen, gegen die sich Kolja nicht selber wehren kann. Helft ihm!",withheld,DE,DE,142,39,2016-02-05,2017-10-03
'4894645479,4894645479,BrutalMemes,Follow for brutal and offensive memes,withheld,DE,DE,2557,2476,2016-02-10,2017-10-03
'4903205061,4903205061,NSRPEurope,National Socialist Reich's Party of Europe. We aim to unite the Arian race and ensure future generations may thrive and carry our ancestral traits.,withheld,FR,FR,21,5,2016-02-13,2017-10-16
'4908638709,4908638709,BekeesCizre,Ahmet Kaya✊🏻,withheld,TR,TR,1578,711,2016-02-14,2017-10-03
'4909948916,4909948916,laudreport,ANTI-Globalist/ANTI-Marxist | Blocked: Germany | Hate speech List: Sweden (But I'm a nice guy) | Trumpsters are August Landmesser,withheld,DE,DE,4123,4950,2016-02-15,2017-10-02
'4920456185,4920456185,nasjonalist,🇳🇴,withheld,DE,DE,134,242,2016-02-16,2017-10-10
'4920535947,4920535947,ozgurherkul,,withheld,TR,TR,26711,2,2016-02-16,2017-10-02
'4920894004,4920894004,OsmanSimsek_3,Hem asıl (@osimsek_herkul) hem de bu yedek hesabım Türkiye'de engellendi. Diktatörlüğün hakikate hiç tahammülü yok! Mesajlarım yasaklı olmayan dostlara havale!,withheld,TR,TR,6510,2,2016-02-16,2017-10-03
'4924533179,4924533179,Kevirczr,,withheld,TR,TR,72,268,2016-02-17,2017-10-03
'696741020801884162,696741020801884162,Kurdishwarnews,☀Kurdistan☀--- ---100% Nationalist--- I'm against all oppressors of our people. Pro 🇮🇱🇬🇷🇭🇺🇨🇿,withheld,DE,DE,218,130,2016-02-08,2017-10-16
'699692283407548416,699692283407548416,toprak_ol,,withheld,TR,TR,3706,66,2016-02-16,2017-10-03
'700767335066370048,700767335066370048,baranbulut2121,Biji Serok APO,withheld,TR,TR,1906,104,2016-02-19,2017-10-04
'700972812719280128,700972812719280128,33Charlemagne,"Non à l'islamisation, non au judaïsme. La France est blanche point barre !",withheld,FR,FR,440,853,2016-02-20,2017-10-02
'701059208343642113,701059208343642113,sevimsizhazal,,withheld,TR,TR,3286,341,2016-02-20,2017-10-03
'701150147049181184,701150147049181184,DerKaiserHRE,Trad-Christian! Gott Mit Uns! 🇩🇪 Deutschland Uber Alles! Blut Und Boden! #Identitarian #Nationalist #Traditionalist #AltRight #Volk #Europa #Russia 🇷🇺,withheld,DE,DE,1810,1658,2016-02-20,2017-10-02
'701581697679110145,701581697679110145,mRchaRRington57,"🌾🌾G-d fearing,redpiLdispnser,I speak meme[saves typing]🌾🌾🌾🌾🌾i fight the lie &the father👹of lies &his lying (((followers)))-1picture=1000werdz [oldspeak]",withheld,DE,DE,1101,1884,2016-02-22,2017-10-02
'701679359334096896,701679359334096896,Miah_K009,| 21| Chasing the chaos| Allergic to liberal Muslims | Future Dictator |,withheld,DE,DE,8,27,2016-02-22,2017-10-16
'702538306190450689,702538306190450689,Gayisasickness,A man and woman were made to procreate. The same gender having sexual relations is unnatural and needs to stay in the closet to protect a moral foundation.,withheld,DE,DE,126,284,2016-02-24,2017-10-16
'702674116931768320,702674116931768320,JennyGierz,White Nationalist. Racial Realist. I'm active in the Los Angeles area Alt-Right and National Socialist movements.,withheld,DE,DE,926,552,2016-02-25,2017-10-02
'703380528867713024,703380528867713024,EmineEroglu111,Emine Eroğlu Twitter Resmi Hesabı,withheld,TR,TR,32934,265,2016-02-27,2017-10-02
'703698457383583745,703698457383583745,luueeee,,withheld,DE,DE,20,33,2016-02-27,2017-10-10
'703846508811022337,703846508811022337,elect_phantom,,media_violation,everywhere,DE,365,2,2016-02-28,2017-10-02
'704434961030516736,704434961030516736,dierechten,DIE RECHTE Bundesverband - Netzredaktion,withheld,DE,DE,579,276,2016-02-29,2017-10-02
'704748003756797952,704748003756797952,mlkpkurdistan94,MLKP Kürdistan Örgütü'nün resmi Twitter adresi,withheld,TR,TR,1194,49,2016-03-01,2017-10-03
'705084331996418048,705084331996418048,NewJapanBanzai,アイヌ+琉球民族+大和民族=日本人！ Yamato+Ryukyuan+Ainu=Japanese ! Peace for Japan! Peace for World! FUCK KOREA ！FUCK TURKEY！ Proud of Jomon DNA 🇯🇵,withheld,DE,DE,658,850,2016-03-02,2017-12-08
'705165834524696577,705165834524696577,waytruthlife33_,"I am the Way, the Truth, and the Life. No one comes to the Father except through me. –John 14:6",withheld,DE + FR,DE + FR,1972,268,2016-03-02,2017-10-02
'707575449166209024,707575449166209024,uniteNdefend,"Mission of Team #UniteNDefend is to support the Great Alliance of Islamic Countries, Defense of #Pakistan & Movement of #FreeKashmir #FreePalestine",withheld,IN,IN,212,16,2016-03-09,2017-10-05
'707715641118162944,707715641118162944,Mohawked_Maniak,"Pro free speech, Anti Zionist, Anti Liberal, Nat Soc",media_violation,everywhere,DE,281,694,2016-03-09,2017-10-02
'708339126194577408,708339126194577408,KurdHerekol,#TwitterKurds #Kurdistan #Rojhelat #Bakur #Başur #Rojava #Syria #Iraq #Iran. Xwêdê u wext xelet hatiye xetimkirin,inactive,TR,TR,4045,246,2016-03-11,2017-10-03
'708999538254729216,708999538254729216,Mathildis108,,withheld,DE + FR,DE + FR,676,361,2016-03-13,2017-10-02
'709100983897473024,709100983897473024,Renaud_antihomo,Le plus beau black du cosmos - Rapeur anti homosexuel https://t.co/WiCG4KmqW5,withheld,FR,FR,8,10,2016-03-13,2017-10-16
'711538469466738688,711538469466738688,Bastos3221,,withheld,TR,TR,20,28,2016-03-20,2017-10-03
'711837668091551744,711837668091551744,VolkNational,Die höchste Ebene hat der Volksgeist in seiner Philosophie----- Deutsch - Nationalsozialist - Reinster Idealismus deckt sich unbewußt mit tiefster Erkenntnis,withheld,DE,DE,486,730,2016-03-21,2017-10-02
'712036384962420737,712036384962420737,HTAustralia,Islamic organisation,withheld,RU,RU,1125,258,2016-03-21,2017-10-16
'712414600717799426,712414600717799426,Urteil_a_priori,Fuck Political Correctness; Der Islam ist ein Todeskult; Die Bundesregierung begeht Hochverrat; Ihre Agenda heißt #Bürgerkrieg2020,inactive,DE,DE,439,322,2016-03-22,2017-10-02
'712720320923361280,712720320923361280,AbaliZeybek,,withheld,TR,TR,74,324,2016-03-23,2017-10-04
'713083762003812353,713083762003812353,aKiFniS,Belki Henuz meyve verecek bir agac degilim ama BAHARI GETIRECEM BIR GUN ! ✌❤ SAYIN ABDULLAH ÖCALAN ✌❤,inactive,TR,TR,142,252,2016-03-24,2017-10-04
'713099723813494785,713099723813494785,Uber_Soldaten,"Heil Hitler, Hail the Æsir. https://t.co/Q7LWSU4tvm",withheld,DE,DE,127,15,2016-03-24,2017-10-03
'713376483465568256,713376483465568256,NeoNaziHitler,Adolf Hitler was right.,media_violation,everywhere,DE,743,396,2016-03-25,2017-10-02
'713416703439454210,713416703439454210,Mazlumandokder,This account has been withheld in: Turkey.,withheld,TR,TR,1483,130,2016-03-25,2017-10-03
'713795902239084545,713795902239084545,EuropeForWhites,"Any East Asian journalists want access to this account after tweets are protected, ask me @Europe4YT",withheld,DE + FR,DE + FR,0,233,2016-03-26,2017-10-02
'713916612269760512,713916612269760512,TWD_NS,"I am a rebel against this immoral world. American, White, & Nationalist. But above all - Christian.",withheld,FR,FR,64,53,2016-03-27,2017-10-02
'714130794822901762,714130794822901762,senIrdum,,withheld,TR,TR,5358,284,2016-03-27,2017-10-03
'714520087932379137,714520087932379137,adolfhitler330,"Nazi leader. I am notorious for killing millions of lifes. Born April 20 in town called Braunau am Inn, in the Upper Austrian on the Austrian-German border.",media_violation,everywhere,DE,157,1,2016-03-28,2017-10-03
'715603871951753216,715603871951753216,WhiteSpringRise,"#Identitarian #AmericaFirst #WesternCiv #14words Pedigree - English, Scandinavian, Georgian",media_violation,everywhere,DE,3313,4703,2016-03-31,2017-10-02
'715942149410439168,715942149410439168,MazlumKral2,,withheld,TR,TR,81,445,2016-04-01,2017-10-03
'715958221261971456,715958221261971456,robertmatys,"Chrześcijanin ,Katolik, Polak , Europejczyk",inactive,DE,DE,279,283,2016-04-01,2017-10-16
'716576052047388673,716576052047388673,AdolfH8814,,withheld,DE,DE,0,40,2016-04-03,2017-10-16
'717864675283767296,717864675283767296,anarcasta,Etnicista anti raza hembra,withheld,DE,DE,766,540,2016-04-07,2017-10-03
'718333765202878468,718333765202878468,OnderAytacProf,👍Şair🎼olma🎨yolunda🎈ilerleyen 1☀️aday😀profesör🎓medya(cı)🎬😍güvenlik(çi)😋hukuk(çu)⚖😎(u)(a)zman-----🎩instagram💣onderaytac1🎭----- İNGİLTERE,withheld,TR,TR,2809,115,2016-04-08,2017-10-03
'719207300985143296,719207300985143296,Jonathanrosen6,"Troll,Haida und Kacknazi 😘",withheld,DE,DE,137,231,2016-04-10,2017-10-02
'719514085986054144,719514085986054144,Ende_der_Luege,,withheld,DE,DE,427,1247,2016-04-11,2017-10-02
'720261539144421377,720261539144421377,Sisilinchen,,not_withheld,,DE,137,318,2016-04-13,2017-10-03
'721801354696597504,721801354696597504,TruthWillOut33,Christ loves all and if you love him you will obey his commandments. The ethnostate exists in heaven where sin does not exist and everything is as God intended,withheld,DE,DE,207,230,2016-04-17,2017-10-02
